"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"7989335","7989335","ANXA2","annexin A2",0.415623682733175,7.40058809972442,3.55496111712476,0.00238211577838657,0.195046154822649,-1.36121984454113
"8161755","8161755","ALDH1A1","aldehyde dehydrogenase 1 family member A1",-0.257214819014929,7.02016544982104,-3.55107488766071,0.00240243406927018,0.195046154822649,-1.36864312739932
"8175308","8175308","SMIM10L2B","small integral membrane protein 10 like 2B",-0.293374482517054,4.10209644115138,-3.55054800527114,0.00240520198601277,0.195046154822649,-1.36964951799398
"8016646","8016646","COL1A1","collagen type I alpha 1 chain",0.896376961767206,6.33959807315973,3.54650222876515,0.00242656189861451,0.195046154822649,-1.37737702289535
"8116272","8116272","ADAMTS2","ADAM metallopeptidase with thrombospondin type 1 motif 2",0.397355485420777,5.18240043302643,3.54537658313044,0.00243253826314366,0.195046154822649,-1.379526938303
"8080911","8080911","KBTBD8","kelch repeat and BTB domain containing 8",-0.432665654009524,4.39724298762218,-3.54438769674435,0.00243780060413539,0.195046154822649,-1.38141561986802
"7984079","7984079","TPM1","tropomyosin 1",0.241142401044585,8.93785862452672,3.5415583451482,0.00245291952092502,0.195046154822649,-1.38681925330429
"7969861","7969861","ITGBL1","integrin subunit beta like 1",0.197020014653821,5.55389238623632,3.54114440285338,0.00245513926158731,0.195046154822649,-1.38760979958461
"8039353","8039353","TNNI3","troponin I3, cardiac type",-0.271081003982955,5.76072815083701,-3.53818647809548,0.0024710591534917,0.195046154822649,-1.3932586822312
"8145865","8145865","ADGRA2","adhesion G protein-coupled receptor A2",0.246061861311281,5.58419930263042,3.53756403969732,0.00247442222951352,0.195046154822649,-1.39444734563644
"8065136","8065136","RRBP1","ribosome binding protein 1",0.202106856720122,5.46253837710472,3.53571156165723,0.00248445822336126,0.195046154822649,-1.39798492802034
"8078650","8078650","CTDSPL","CTD small phosphatase like",0.277813004056817,6.71563844434473,3.53320532291297,0.00249810043164226,0.195046154822649,-1.40277078692321
"8118863","8118863","ANKS1A","ankyrin repeat and sterile alpha motif domain containing 1A",0.195400549345439,6.94310071625592,3.53079538940473,0.00251128859974886,0.195046154822649,-1.40737254920323
"8072170","8072170","KREMEN1","kringle containing transmembrane protein 1",-0.228299599742275,7.09363940505946,-3.5299174813091,0.00251611004914153,0.195046154822649,-1.40904886477131
"8047763","8047763","NRP2","neuropilin 2",0.400606493495805,4.45410010511836,3.52583864519699,0.0025386317941811,0.195046154822649,-1.41683683052542
"8100557","8100557","TECRL","trans-2,3-enoyl-CoA reductase like",-0.280638333819333,10.2511379040724,-3.52546753486481,0.00254069083185034,0.195046154822649,-1.41754538565124
"7930139","7930139","TRIM8","tripartite motif containing 8",0.162938021415348,8.23318756662526,3.52091252786984,0.00256609897773489,0.195046154822649,-1.42624180177057
"8006119","8006119","MIR423","microRNA 423",-0.215188508448552,5.08867622699717,-3.5199375440463,0.00257157020617481,0.195046154822649,-1.42810314616665
"8047086","8047086","NAB1","NGFI-A binding protein 1",0.183160698765314,4.90107790094828,3.51833655220451,0.00258057948671269,0.195046154822649,-1.43115953140866
"7972713","7972713","EFNB2","ephrin B2",0.186944346089983,5.85392823953532,3.51740244943425,0.00258585044526597,0.195046154822649,-1.43294274507853
"7989277","7989277","MYO1E","myosin IE",0.158947346133184,6.15875872680712,3.51730985985987,0.00258637349204667,0.195046154822649,-1.43311949801662
"8033064","8033064","FUT5","fucosyltransferase 5",-0.237804712745868,3.88936502468766,-3.5159341915469,0.0025941571523098,0.195046154822649,-1.43574560429507
"7907249","7907249","FMO3","flavin containing dimethylaniline monoxygenase 3",0.358830373732805,5.80911157149766,3.51554377356361,0.00259637040797584,0.195046154822649,-1.43649088718246
"8131600","8131600","TSPAN13","tetraspanin 13",0.278015679488935,5.44405259927232,3.51467192290414,0.00260131964660902,0.195046154822649,-1.43815517427773
"8134263","8134263","COL1A2","collagen type I alpha 2 chain",0.676966641370248,7.04168278931425,3.5044610997863,0.00265998535757878,0.197960950610391,-1.4576446614392
"7929373","7929373","LGI1","leucine rich glioma inactivated 1",-0.366320146858055,6.2160553848667,-3.50325551027772,0.00266699811600216,0.197960950610391,-1.45994552155838
"8115734","8115734","LCP2","lymphocyte cytosolic protein 2",0.286075781216692,5.29527263133934,3.49713152546001,0.00270290487483102,0.199181083602667,-1.4716322387537
"8082869","8082869","PPP2R3A","protein phosphatase 2 regulatory subunit B''alpha",-0.153501532203634,9.466079052128,-3.49586249447288,0.00271040537567775,0.199181083602667,-1.47405381186936
"8028656","8028656","PLEKHG2","pleckstrin homology and RhoGEF domain containing G2",0.223458526166117,5.03687231658376,3.4916519789733,0.00273543951936564,0.200025629408663,-1.48208788270169
"8022655","8022655","AQP4","aquaporin 4",-0.411135638014072,8.62147544472977,-3.48040074290245,0.00280346623605928,0.201031112643377,-1.50355275268709
"8159642","8159642","TUBB4B","tubulin beta 4B class IVb",-0.212833956818912,9.31434586982854,-3.4797013950225,0.00280774956449666,0.201031112643377,-1.50488677760047
"8089911","8089911","HCLS1","hematopoietic cell-specific Lyn substrate 1",0.25535204949771,4.45182412067121,3.47935612100377,0.00280986667289549,0.201031112643377,-1.5055453893436
"7985809","7985809","ABHD2","abhydrolase domain containing 2, acylglycerol lipase",0.282202271322133,6.41628643890341,3.47905906896302,0.00281168936665198,0.201031112643377,-1.50611201334131
"7933263","7933263","PTPN20","protein tyrosine phosphatase non-receptor type 20",-0.255452285308985,4.09771883490094,-3.47575175300736,0.00283206223403287,0.201031112643377,-1.51242042966367
"7977511","7977511","TEP1","telomerase associated protein 1",0.218044552269419,5.92532552182568,3.47062022460752,0.00286396225448294,0.201031112643377,-1.52220742236897
"8111387","8111387","ADAMTS12","ADAM metallopeptidase with thrombospondin type 1 motif 12",0.343383081689795,4.84323750442303,3.46834505213605,0.0028782195593194,0.201031112643377,-1.52654631880724
"7954481","7954481","SSPN","sarcospan",-0.241382101320825,8.7944214470713,-3.46759083686936,0.00288296133997161,0.201031112643377,-1.52798460307575
"8006433","8006433","CCL2","C-C motif chemokine ligand 2",0.412306043991389,6.14627422098178,3.4658551389236,0.00289390317943879,0.201031112643377,-1.53129447121693
"8171172","8171172","MXRA5","matrix remodeling associated 5",0.713317424252233,5.91018198380496,3.46584384988888,0.00289397448009021,0.201031112643377,-1.53131599825558
"8046922","8046922","COL3A1","collagen type III alpha 1 chain",0.801115478969386,6.76345877623458,3.46325607218153,0.00291036471596995,0.201031112643377,-1.53625047248273
"8052689","8052689","SPRED2","sprouty related EVH1 domain containing 2",0.189288876714837,6.49781866811924,3.4616300810882,0.00292071031016794,0.201031112643377,-1.5393508169964
"8039680","8039680","ZNF671","zinc finger protein 671",-0.18942847623506,5.66064098337807,-3.4607824359051,0.00292611801627012,0.201031112643377,-1.54096700846793
"8069269","8069269","COL6A1","collagen type VI alpha 1 chain",0.343852884652414,7.43087239522849,3.4543211527871,0.00296766635803464,0.202307941549387,-1.55328552312619
"8032455","8032455","PLEKHJ1","pleckstrin homology domain containing J1",-0.164472031937813,6.89884996150229,-3.45363765390017,0.00297209554642319,0.202307941549387,-1.55458850596781
"8084895","8084895","MUC20","mucin 20, cell surface associated",0.217928043954463,6.15188425659137,3.44538379540934,0.00302610186438824,0.204781725307524,-1.57032139490773
"7971780","7971780","NEK3","NIMA related kinase 3",0.202535571104912,5.22310826118339,3.44386192851087,0.00303616531327248,0.204781725307524,-1.57322189774157
"8049752","8049752","SNED1","sushi, nidogen and EGF like domains 1",0.287075325204775,6.37031109029515,3.43743965411196,0.00307899942610656,0.206487073726837,-1.58546072904831
"7928516","7928516","SAMD8","sterile alpha motif domain containing 8",0.180638865129159,6.82462962578559,3.43589244695528,0.0030894078460247,0.206487073726837,-1.58840890436667
"8131339","8131339","FSCN1","fascin actin-bundling protein 1",0.236359813775604,6.06473345407045,3.43195273454171,0.00311606878700895,0.207272324630973,-1.59591539630112
"7910381","7910381","DUSP5P1","dual specificity phosphatase 5 pseudogene 1",-0.310668158175824,4.07135817997254,-3.42588632433816,0.00315756769317863,0.207272324630973,-1.60747237785073
"8000791","8000791","YPEL3","yippee like 3",0.205908239431444,7.18409488352937,3.42543847843982,0.00316065290155336,0.207272324630973,-1.60832548142175
"7976333","7976333","TMEM251","transmembrane protein 251",0.181135084836817,6.16217697222059,3.42408822610533,0.00316997285756452,0.207272324630973,-1.61089751768909
"8099259","8099259","AFAP1","actin filament associated protein 1",0.227252267094785,4.92090027407311,3.42389359939763,0.00317131848666983,0.207272324630973,-1.61126824544857
"8171403","8171403","ASB11","ankyrin repeat and SOCS box containing 11",-0.186844673233292,8.49280596079068,-3.42098028821015,0.00319152853009283,0.207306581446142,-1.61681731754243
"7965423","7965423","BTG1","BTG anti-proliferation factor 1",0.242966782234793,7.72546627250346,3.41977714802681,0.00319991202827976,0.207306581446142,-1.61910884034279
"8009502","8009502","KCNJ2","potassium inwardly rectifying channel subfamily J member 2",-0.231315303994183,8.06231028100444,-3.41030092918459,0.00326670878903129,0.210709849444459,-1.63715462039346
"7955441","7955441","METTL7A","methyltransferase like 7A",-0.275147367124683,7.73802231009817,-3.40587191156035,0.00329839974007564,0.211642935791236,-1.64558716484153
"7903507","7903507","FAM102B","family with sequence similarity 102 member B",0.292296180831499,4.47310097005688,3.40428460121847,0.00330983130240169,0.211642935791236,-1.64860902037352
"8026638","8026638","MYO9B","myosin IXB",0.195240488863547,5.80697469088954,3.39482682249814,0.00337876170747336,0.212866525494344,-1.666611294961
"7940323","7940323","MS4A8","membrane spanning 4-domains A8",-0.292975635921843,4.80779760672886,-3.39319853890405,0.00339077142961519,0.212866525494344,-1.66971009312429
"8052200","8052200","TSPYL6","TSPY like 6",-0.216623897000382,4.52668131181431,-3.38881887904487,0.0034232843277859,0.212866525494344,-1.67804426131447
"8126798","8126798","ADGRF5","adhesion G protein-coupled receptor F5",0.178999980983958,7.90176943254077,3.38783900923215,0.00343060059269382,0.212866525494344,-1.67990872127518
"8163637","8163637","TNC","tenascin C",0.80014668882763,4.42599468715497,3.38692812800887,0.00343741561365284,0.212866525494344,-1.68164185956857
"8012753","8012753","MYH2","myosin heavy chain 2",0.154030176676272,12.4162684106072,3.38461497696435,0.00345478233186586,0.212866525494344,-1.68604287428862
"7933379","7933379","PTPN20","protein tyrosine phosphatase non-receptor type 20",-0.26245765154419,4.11296198903385,-3.38446330584722,0.0034559240764731,0.212866525494344,-1.68633143310008
"8107823","8107823","ADAMTS19","ADAM metallopeptidase with thrombospondin type 1 motif 19",-0.253007105419515,5.08890399053089,-3.38204033736078,0.00347421427197884,0.212866525494344,-1.69094100903683
"7902227","7902227","GADD45A","growth arrest and DNA damage inducible alpha",0.397458286112148,4.54633769191441,3.3812680489299,0.00348006410948102,0.212866525494344,-1.69241017212161
"8052940","8052940","PAIP2B","poly(A) binding protein interacting protein 2B",-0.352572430962164,9.09990956066829,-3.38078415143444,0.00348373443834313,0.212866525494344,-1.69333069562212
"8172254","8172254","DIPK2B","divergent protein kinase domain 2B",0.201283290701824,5.98667194079288,3.37902232949451,0.00349713008978572,0.212866525494344,-1.69668210458101
"8152291","8152291","ABRA","actin binding Rho activating protein",-0.411801381594014,8.36677283110924,-3.37839658465996,0.00350190005383018,0.212866525494344,-1.69787237467277
"8180349","8180349","TPM4","tropomyosin 4",0.315896595325114,6.83099242275721,3.37093823670431,0.00355925142749421,0.213005345615756,-1.7120574662075
"8067094","8067094","ZFP64","ZFP64 zinc finger protein",0.177501477896008,4.87676227801618,3.37031104385057,0.00356411635511278,0.213005345615756,-1.71325016639089
"8141459","8141459","GAL3ST4","galactose-3-O-sulfotransferase 4",0.205195741303448,4.73923874173051,3.36740073883394,0.00358677674213492,0.213005345615756,-1.71878420815668
"8162394","8162394","ASPN","asporin",0.651730473855891,6.20949505687267,3.36491254316876,0.00360626330444385,0.213005345615756,-1.72351515555492
"8001924","8001924","CIAO2B","cytosolic iron-sulfur assembly component 2B",-0.197554182036056,8.73685285898531,-3.36445978048534,0.00360982039252755,0.213005345615756,-1.72437597507193
"8091972","8091972","MECOM","MDS1 and EVI1 complex locus",0.313375936819585,5.56523152132122,3.36440409204652,0.00361025814289156,0.213005345615756,-1.72448185233055
"7997642","7997642","CRISPLD2","cysteine rich secretory protein LCCL domain containing 2",0.223016893316353,5.90801864962295,3.36125924661591,0.00363506412626329,0.213005345615756,-1.73046063433021
"8020551","8020551","LAMA3","laminin subunit alpha 3",0.187345311894416,4.87336606469384,3.35849459404091,0.00365701022198507,0.213005345615756,-1.73571607276329
"8057898","8057898","HECW2","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2",0.32031692249438,5.50644686430847,3.3579973842726,0.00366097098479074,0.213005345615756,-1.73666118421031
"7986004","7986004","ZNF774","zinc finger protein 774",-0.194453360850619,6.77409753204789,-3.35776738479825,0.00366280458879413,0.213005345615756,-1.73709836856966
"8093137","8093137","SMCO1","single-pass membrane protein with coiled-coil domains 1",-0.289366952267805,9.2782536811841,-3.35675381335238,0.00367089580420971,0.213005345615756,-1.73902492861611
"7932826","7932826","JCAD","junctional cadherin 5 associated",0.181946573827755,6.21356691083272,3.35527297732554,0.00368274887863818,0.213005345615756,-1.74183952329602
"8058063","8058063","RFTN2","raftlin family member 2",0.325919170836137,6.02098969180923,3.35264423475174,0.00370388332597418,0.213005345615756,-1.74683555283245
"7939595","7939595","CRY2","cryptochrome circadian regulator 2",-0.158761609298118,8.05781722170744,-3.35081406541475,0.00371866811151256,0.213005345615756,-1.75031358289591
"8161114","8161114","GBA2","glucosylceramidase beta 2",-0.192905009338983,7.73630578925749,-3.35041774748515,0.00372187738200914,0.213005345615756,-1.75106670999136
"8108627","8108627","VTRNA1-1","vault RNA 1-1",0.962824641471578,5.06696516685362,3.34881154774152,0.00373491195683981,0.213005345615756,-1.75411887703638
"7954055","7954055","APOLD1","apolipoprotein L domain containing 1",0.322681420936984,4.70814983213311,3.34583873127793,0.00375915586300307,0.213563427893917,-1.75976747309658
"8047127","8047127","MYO1B","myosin IB",0.374994259682807,6.95701313282841,3.33998165003517,0.00380737696758857,0.214757514846977,-1.77089459579911
"7898988","7898988","CLIC4","chloride intracellular channel 4",0.316397827501755,8.01032216113459,3.33975532249481,0.00380925251438006,0.214757514846977,-1.77132451794071
"8072721","8072721","APOL5","apolipoprotein L5",0.199293479079873,4.81717251621797,3.33711246360785,0.00383122114882924,0.215174781708581,-1.77634450926734
