"","ID","Description","SPOT_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"84816_at","84816_at","reticulon 4 interacting protein 1",84816,-0.281789871349997,6.02903143027778,-4.01378260867208,0.000491438623113426,0.0564043168561252,-0.0555362215258821
"55281_at","55281_at","transmembrane protein 140",55281,0.244689279049997,7.35131070212222,4.01204904427456,0.000493616693764808,0.0564043168561252,-0.0595408666934416
"23348_at","23348_at","dedicator of cytokinesis 9",23348,0.273183693499996,7.28342935523333,4.00756007145091,0.000499301145687526,0.056724073510651,-0.0699095427195591
"57572_at","57572_at","dedicator of cytokinesis 6",57572,0.314327914899998,5.84140693215556,3.98740700963559,0.000525629007492348,0.0587929771524914,-0.116438652448458
"4811_at","4811_at","nidogen 1",4811,0.364585944999994,6.61221947765556,3.98369532912259,0.000530625400760064,0.0587929771524914,-0.125004374197426
"22868_at","22868_at","FAST kinase domains 2",22868,-0.261526514450003,7.03926661296667,-3.98359361967822,0.000530762973115115,0.0587929771524914,-0.125239079950387
"146862_at","146862_at","unc-45 homolog B (C. elegans)",146862,0.194136032949995,8.89493402498889,3.98340233157581,0.000531021805177673,0.0587929771524914,-0.12568049590827
"843_at","843_at","caspase 10, apoptosis-related cysteine peptidase",843,0.254828508600002,4.09651757216667,3.98131683794947,0.000533851792206921,0.0587929771524914,-0.130492770426772
"7351_at","7351_at","uncoupling protein 2 (mitochondrial, proton carrier)",7351,0.342574858599998,8.1291252778,3.980136118141,0.00053546061413941,0.0587929771524914,-0.133217112958139
"54941_at","54941_at","ring finger protein 125, E3 ubiquitin protein ligase",54941,0.348872160550002,5.47988199907778,3.97202665403422,0.000546640549129525,0.0590044646492972,-0.151925251535536
"57608_at","57608_at","KIAA1462",57608,0.226447035449996,6.16626976318889,3.96859758878996,0.000551437032272597,0.0590044646492972,-0.159834193737793
"406930_at","406930_at","microRNA 138-2",406930,-0.202081437850003,4.08069391924444,-3.96192945940868,0.000560883546860914,0.0590044646492972,-0.175210847236062
"50831_at","50831_at","taste receptor, type 2, member 3",50831,-0.257593185100002,4.65175598517778,-3.96150454281333,0.000561490899301009,0.0590044646492972,-0.176190566117139
"121278_at","121278_at","tryptophan hydroxylase 2",121278,-0.153472988650001,2.42490483504444,-3.96125993823427,0.000561840818146786,0.0590044646492972,-0.176754536989067
"80155_at","80155_at","N(alpha)-acetyltransferase 15, NatA auxiliary subunit",80155,-0.228401503399998,7.49422621603333,-3.96075963632067,0.000562557195383405,0.0590044646492972,-0.177908037830067
"2788_at","2788_at","guanine nucleotide binding protein (G protein), gamma 7",2788,-0.255193650800002,6.45683114447778,-3.95905392047588,0.000565006379277173,0.0590044646492972,-0.181840582185682
"79628_at","79628_at","SH3 domain and tetratricopeptide repeats 2",79628,0.285020844050001,3.686559279,3.95371964613215,0.000572733848051137,0.0590044646492972,-0.194137095347488
"53834_at","53834_at","fibroblast growth factor receptor-like 1",53834,-0.168812962149997,6.09374124695556,-3.95201746799273,0.000575221592205948,0.0590044646492972,-0.198060390693081
"7168_at","7168_at","tropomyosin 1 (alpha)",7168,0.208128407000002,9.40306464698889,3.95103767235289,0.000576658404563669,0.0590044646492972,-0.20031856916255
"81831_at","81831_at","neuropilin (NRP) and tolloid (TLL)-like 2",81831,0.331383725900002,5.69474711014444,3.95070583477602,0.000577145827529518,0.0590044646492972,-0.201083349894557
"375790_at","375790_at","agrin",375790,0.2439347893,4.69301883693333,3.95028283974907,0.000577767737778799,0.0590044646492972,-0.202058205012474
"64761_at","64761_at","poly (ADP-ribose) polymerase family, member 12",64761,0.169139559500002,5.91981277502222,3.94936688210893,0.000579116696788265,0.0590044646492972,-0.204169109364743
"55930_at","55930_at","myosin VC",55930,0.264198020550003,4.95953059594444,3.94916326107737,0.000579416997929906,0.0590044646492972,-0.204638361274696
"25992_at","25992_at","sushi, nidogen and EGF-like domains 1",25992,0.299470181600001,6.35203692702222,3.94339376542939,0.00058799005598403,0.0595688482490213,-0.217932769573128
"4602_at","4602_at","v-myb avian myeloblastosis viral oncogene homolog",4602,0.186206026800002,3.51487811215556,3.93620975011831,0.000598840180766277,0.0603569482706687,-0.234482240487498
"55384_at","55384_at","maternally expressed 3 (non-protein coding)",55384,0.3017620963,6.90817891463333,3.93005106981131,0.000608298865401472,0.0609107186504206,-0.248665802901985
"10769_at","10769_at","polo-like kinase 2",10769,0.301854422449995,5.56396136694444,3.92861032483634,0.000610532796078806,0.0609107186504206,-0.251983343415975
"55714_at","55714_at","teneurin transmembrane protein 3",55714,-0.20458334755,6.17053108423333,-3.91999495599148,0.000624061184136282,0.0616457664339407,-0.271817391255287
"117_at","117_at","adenylate cyclase activating polypeptide 1 (pituitary) receptor type I",117,0.21946873915,3.89305488435556,3.91854014920854,0.000626374617973822,0.0616457664339407,-0.275165891625321
"10211_at","10211_at","flotillin 1",10211,0.183193848250003,7.60420710811111,3.91795335574972,0.000627310129581161,0.0616457664339407,-0.276516443995028
"2027_at","2027_at","enolase 3 (beta, muscle)",2027,0.195409833000005,11.5981543097778,3.91336329868674,0.000634675669129412,0.0620592815973605,-0.287079661088668
"23136_at","23136_at","erythrocyte membrane protein band 4.1-like 3",23136,0.267863912900004,5.73734118976667,3.90456365633948,0.000649035530241901,0.0631492292642293,-0.307324661153361
"79696_at","79696_at","zinc finger, C2HC-type containing 1C",79696,-0.214814067749996,3.84280169761111,-3.90059021658953,0.000655624218200354,0.0634298112426703,-0.316463657482394
"2122_at","2122_at","MDS1 and EVI1 complex locus",2122,0.208755245699997,5.1090551587,3.89894357277518,0.00065837394390479,0.0634298112426703,-0.320250505457866
"132014_at","132014_at","interleukin 17 receptor E",132014,-0.183781052299999,3.7996845072,-3.89638263863931,0.000662673051028972,0.063487213836383,-0.32613943327642
"8712_at","8712_at","P antigen family, member 1 (prostate associated)",8712,0.174202386200001,2.68678495645556,3.89474881357152,0.000665430245766505,0.063487213836383,-0.329896102646712
"3991_at","3991_at","lipase, hormone-sensitive",3991,-0.309433139650001,5.68072283897778,-3.89158498390786,0.000670801626596754,0.0636905080634426,-0.337169948507444
"5255_at","5255_at","phosphorylase kinase, alpha 1 (muscle)",5255,0.2635961144,9.18468855761111,3.88418091739317,0.000683539479152125,0.064587908284884,-0.354188331832283
"10039_at","10039_at","poly (ADP-ribose) polymerase family, member 3",10039,0.203036473450005,6.69327899956667,3.87790950698634,0.000694514996957676,0.0646588532462481,-0.368598814929523
"55035_at","55035_at","nucleolar protein 8",55035,-0.199782060500001,5.86047569188889,-3.87735896601096,0.000695486743888039,0.0646588532462481,-0.369863653807414
"27347_at","27347_at","serine threonine kinase 39",27347,0.2451195194,5.70994775877778,3.87587211315435,0.000698117853849822,0.0646588532462481,-0.373279459930186
"11339_at","11339_at","Opa interacting protein 5",11339,0.281915528099999,4.79207550848889,3.87442706453707,0.000700684386164183,0.0646588532462481,-0.376599003342065
"8743_at","8743_at","tumor necrosis factor (ligand) superfamily, member 10",8743,0.209107223300004,8.51805632324444,3.87439604474306,0.000700739581838346,0.0646588532462481,-0.376670259107927
"64785_at","64785_at","GINS complex subunit 3 (Psf3 homolog)",64785,0.19731224045,3.97900790785556,3.87073549485624,0.000707283227205181,0.064813166037849,-0.385078213129047
"83862_at","83862_at","transmembrane protein 120A",83862,-0.357631897700001,7.32902319834444,-3.86977655897332,0.00070900736227422,0.064813166037849,-0.387280566518862
"389434_at","389434_at","iodotyrosine deiodinase",389434,-0.189288011249998,2.87108627196667,-3.85206173410428,0.00074161312993985,0.067239914681022,-0.427947702610414
"64097_at","64097_at","erythrocyte membrane protein band 4.1 like 4A",64097,0.195387899750003,5.51378941814444,3.85164561065699,0.00074239653433305,0.067239914681022,-0.428902566857833
"10000_at","10000_at","v-akt murine thymoma viral oncogene homolog 3",10000,0.243571631600004,6.38247146546667,3.84653093344878,0.000752092379932873,0.0678056130055078,-0.440637477094539
"161198_at","161198_at","C-type lectin domain family 14, member A",161198,0.271859403550001,5.9635698761,3.8427090314567,0.000759418823838713,0.0681535048571967,-0.449404396582661
"8925_at","8925_at","HECT and RLD domain containing E3 ubiquitin protein ligase family member 1",8925,-0.151043060300013,8.52312906574445,-3.83196369505058,0.000780395830721018,0.069672925759068,-0.474043925820326
"694_at","694_at","B-cell translocation gene 1, anti-proliferative",694,0.17141771355,7.70539795975556,3.83042834952803,0.000783439330047524,0.069672925759068,-0.477563471105201
"406939_at","406939_at","microRNA 147a",406939,0.159694600899997,3.96748923523333,3.82460325149909,0.000795092974982001,0.0700778366632503,-0.490914162768518
"23671_at","23671_at","transmembrane protein with EGF-like and two follistatin-like domains 2",23671,0.211738098699999,3.1791545239,3.82458809637245,0.000795123515615387,0.0700778366632503,-0.490948892100437
"283130_at","283130_at","solute carrier family 25, member 45",283130,0.238735852000002,5.76186115535556,3.8185821213151,0.000807318098028452,0.0706676462218493,-0.504710028737786
"64773_at","64773_at","PC-esterase domain containing 1A",64773,0.166687169700003,5.69698340976667,3.81775744276146,0.000809006838298366,0.0706676462218493,-0.506599238715355
"10944_at","10944_at","chromosome 11 open reading frame 58",10944,-0.19253113280001,9.18213827648889,-3.81199707788285,0.000820899978717333,0.0713892397420817,-0.519793116799438
"9619_at","9619_at","ATP-binding cassette, sub-family G (WHITE), member 1",9619,0.297512928350002,6.68902027221111,3.80476481622371,0.00083607586504062,0.0721865108968495,-0.536352773962066
"79723_at","79723_at","suppressor of variegation 3-9 homolog 2 (Drosophila)",79723,-0.24098408725,5.02676080401111,-3.80413356539598,0.000837413477382807,0.0721865108968495,-0.537797849619089
"55303_at","55303_at","GTPase, IMAP family member 4",55303,0.23187225945,5.76413680752222,3.80126594160539,0.000843516483586599,0.0723950784646769,-0.544361888579545
"57188_at","57188_at","ADAMTS-like 3",57188,0.1824080088,5.33290622427778,3.7949303574364,0.000857155672628311,0.0732458156079862,-0.558860646015423
"873_at","873_at","carbonyl reductase 1",873,0.2322156557,5.06551766192222,3.79241016702936,0.000862641207224435,0.0733954557869656,-0.564626663062371
"5608_at","5608_at","mitogen-activated protein kinase kinase 6",5608,-0.174239224300004,8.34575328413333,-3.79037744680601,0.000867090835119584,0.0734560485924151,-0.56927682049223
"3984_at","3984_at","LIM domain kinase 1",3984,0.30855550525,5.88334597813333,3.78828975238117,0.000871684292391814,0.0735282535736855,-0.574052215233122
"90861_at","90861_at","hematological and neurological expressed 1-like",90861,-0.176397212749997,6.01558680324444,-3.78196626815932,0.000885744036441092,0.0742570324497677,-0.588513299444817
"7128_at","7128_at","tumor necrosis factor, alpha-induced protein 3",7128,0.280178272300001,5.81691334472222,3.77975068869488,0.000890722743459966,0.0742570324497677,-0.593578909461638
"3398_at","3398_at","inhibitor of DNA binding 2, dominant negative helix-loop-helix protein",3398,0.4185551522,6.0476347882,3.77777884083177,0.000895176882042763,0.0742570324497677,-0.598086749652298
"4478_at","4478_at","moesin",4478,0.23902270525001,8.02945532872222,3.77678108471267,0.000897439013188805,0.0742570324497677,-0.600367535122094
"3915_at","3915_at","laminin, gamma 1 (formerly LAMB2)",3915,0.1759846301,8.16065176974444,3.77599943527931,0.000899215107512196,0.0742570324497677,-0.602154232495066
"10966_at","10966_at","RAB40B, member RAS oncogene family",10966,0.198551278300004,6.58430738343333,3.77270904222672,0.000906729625006289,0.0744532888650831,-0.609674589277851
"6091_at","6091_at","roundabout, axon guidance receptor, homolog 1 (Drosophila)",6091,0.284933206650002,6.3178473217,3.77157451478435,0.00090933491233219,0.0744532888650831,-0.612267293770115
"6284_at","6284_at","S100 calcium binding protein A13",6284,0.212406973000005,5.03099781571111,3.77000281100241,0.000912956274370867,0.0744532888650831,-0.615858798227883
"54790_at","54790_at","tet methylcytosine dioxygenase 2",54790,0.154559207950006,6.92740511386667,3.76676001186345,0.000920472851360117,0.0744784101182211,-0.623267943488888
"2791_at","2791_at","guanine nucleotide binding protein (G protein), gamma 11",2791,0.262174987250003,7.08248879555556,3.76553808508803,0.000923320937144741,0.0744784101182211,-0.626059456177674
"91156_at","91156_at","immunoglobulin-like and fibronectin type III domain containing 1",91156,1.13886312505,5.67091485956667,3.76497651753116,0.000924632750017602,0.0744784101182211,-0.627342303440724
"387882_at","387882_at","chromosome 12 open reading frame 75",387882,-0.631014917550005,8.01338852198889,-3.75975150062951,0.00093692642444161,0.0751606201876547,-0.639276431229725
"5638_at","5638_at","proline rich Gla (G-carboxyglutamic acid) 1",5638,-0.199673894949998,7.16902737693333,-3.75754409117808,0.000942168248925614,0.0751843255456401,-0.644317186844644
"114907_at","114907_at","F-box protein 32",114907,0.166441791000006,10.9447897455556,3.75640991301474,0.000944872718519034,0.0751843255456401,-0.646906909593747
"9868_at","9868_at","translocase of outer mitochondrial membrane 70 homolog A (S. cerevisiae)",9868,-0.145532751700002,7.84413064771111,-3.74886547749687,0.000963057651213354,0.07589343154006,-0.664129254894491
"3672_at","3672_at","integrin, alpha 1",3672,0.233280932050001,7.57197006797778,3.74747882053772,0.000966437215406696,0.07589343154006,-0.667293895861929
"57167_at","57167_at","spalt-like transcription factor 4",57167,-0.181904896049999,2.97600843953333,-3.74741437857029,0.000966594556458879,0.07589343154006,-0.667440959811005
"391356_at","391356_at","peptidyl-tRNA hydrolase domain containing 1",391356,0.209792650350001,6.44157188631111,3.7433395649972,0.000976594847941349,0.07589343154006,-0.676739049893301
"22881_at","22881_at","ankyrin repeat domain 6",22881,0.216074269950002,5.45114478412222,3.74140408976351,0.000981380359302324,0.07589343154006,-0.681154741267596
"135228_at","135228_at","CD109 molecule",135228,0.291180085300002,4.38990497047778,3.74065930669035,0.000983227983213322,0.07589343154006,-0.682853795992136
"43847_at","43847_at","kallikrein-related peptidase 14",43847,-0.157537251399998,3.6737283186,-3.74024022525342,0.000984269122624329,0.07589343154006,-0.683809803742688
"7291_at","7291_at","twist family bHLH transcription factor 1",7291,0.126946807399999,5.0367500101,3.74007650634384,0.000984676149522505,0.07589343154006,-0.684183272714611
"57478_at","57478_at","ubiquitin specific peptidase 31",57478,0.208412289849998,7.32122135831111,3.73773562550953,0.000990513996921488,0.076045164435527,-0.689522809010767
"1272_at","1272_at","contactin 1",1272,0.204532604749996,3.97612086027778,3.73013176257206,0.00100971247405719,0.0769825019522642,-0.706862166794791
"3428_at","3428_at","interferon, gamma-inducible protein 16",3428,0.289388362949998,7.28323576781111,3.72837965755214,0.00101418776641716,0.0769825019522642,-0.710856461133236
